mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,trip_len_bucket
3.4940528805921387,5.685537291330118,0.4903547203168447,7.72570459540868,20.15223844499215,19.434653975825583,6773059,medium
2.6762561750205403,4.084498724707805,0.3066896589229684,5.865568828234035,11.345692063242781,11.067060958044165,5463453,short
6.688659386563425,10.217792879322806,0.7119965173439111,15.076067857215088,41.02483835903997,40.832678563528646,4037807,long
