mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,pu_zone_topN
3.298124240772525,5.908365823028252,0.838983273318217,7.628371589706183,21.155123073339755,20.477892338224184,12446603,other
4.79562096592627,7.8485517907945,0.8253625386518639,11.314480666296344,26.33944537682524,25.687418240917445,3827716,top_20
