mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,hvfhs_license_num
3.4005293091281197,6.13698839444534,0.8533731077279799,8.193737397087784,22.202476683839066,21.06348444092532,11855082,HV0003
3.904789485205427,6.807245823808628,0.8108950832820683,9.04777019831637,22.840542381720482,21.81679355271533,4394949,HV0005
4.770878802956773,7.063814221727442,0.6913094488581022,10.274178637414412,21.99169219367589,19.736510510886973,24288,HV0004
