mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,pu_zone_topN
3.627328890060713,6.185777121535649,0.8235081014304061,8.075832600287354,21.155123073339755,20.57925126493475,12446603,other
5.263352658405209,8.16837847252543,0.8108396726734781,11.871570926234082,26.33944537682524,26.34185248224676,3827716,top_20
