mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,hvfhs_license_num
21.330827050455714,22.154499171297658,-0.9108513318254747,26.528441162109377,22.202476683839066,0.8990917205810547,11855082,HV0003
21.195021934359392,22.2338423420958,-1.017385968648929,26.964398601531983,22.840542381720482,1.6699955463409424,4394949,HV0005
22.03631376676111,22.9604123141359,-2.261400729267541,29.02798198890686,21.99169219367589,-0.014062954112887383,24288,HV0004
