mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,trip_len_bucket
3.325412579627331,5.546567941709521,0.5149643551786209,7.566863608967987,20.15223844499215,19.33534037781305,6773059,medium
2.2286124499870636,3.8230147144566904,0.39261776188689235,5.325675545582586,11.345692063242781,10.881469911083313,5463453,short
6.119059973373241,9.727344057357666,0.7389810106411874,14.07461349768324,41.02483835903997,40.31756282951156,4037807,long
