mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,pu_zone_topN
0.402440086941141,1.3462474148892172,0.9916403902520404,0.7058166571449114,21.155123073339766,21.133302158585234,12446603,other
0.5924221862679091,1.7644597093074657,0.9911736357842088,1.0537657278985826,26.33944537682524,26.256306345286113,3827716,top_20
