mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,trip_len_bucket
0.31923858996545784,1.017046520397846,0.9836917778811278,0.5915072847977442,20.152238444992136,20.111555379977446,6773059,medium
0.29255035687377745,1.0987556709154915,0.9498290404182559,0.5794706917730841,11.345692063242788,11.305848596280855,5463453,short
0.8707892538569967,2.273636184058014,0.9857398040263475,1.6704570221019992,41.02483835903995,41.000915186004576,4037807,long
