mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,PULocationID
5.352360944848967,7.8425972302440075,0.7328565667845621,11.704000709564038,23.41195644258848,24.223209011115657,269162,79
9.341963192181314,11.79435644168784,0.6710892820702292,17.437134537666996,41.13156395965151,44.7245925620267,241496,138
3.7989563727002946,5.664637280407365,0.8247145330739698,7.6146844184386735,20.548952011211444,21.97357038018031,220489,61
9.48520054007205,12.553973602067327,0.7454160765890012,18.670530378951582,51.22277900583535,53.795573633551,213526,132
5.646864185083462,8.868358025539294,0.7423698004377786,12.743578340434077,25.88399147181664,23.900298634989966,205671,231
5.057755368274956,8.091433082878364,0.785523800990507,11.340501284117892,25.39021414269047,23.94493696944341,196271,68
5.655667580671557,8.809119928695239,0.8103267770004754,12.185636922152407,27.91834135208488,26.978977695281067,194544,230
5.08015039664935,7.9022339364679,0.7457327923829831,11.088052471561063,25.208395649218218,24.485703502932015,192701,148
4.95883928544312,7.737135235552744,0.786356722212549,10.666561000892875,23.543482344728424,22.81179955136514,191954,234
3.889657685815705,6.254895465837908,0.8014467032065631,8.38999576216112,21.533935596639363,22.014226215883074,189369,37
5.190001762979444,8.010293726517068,0.7537987528902692,11.484403434321235,23.954348421838343,22.70008966556485,187560,249
4.582787226520748,7.485947638121471,0.8114333734236966,10.211397011776867,24.827638965022725,23.703269366688666,180603,48
5.1951701450439325,8.001883857293391,0.7736116788969463,11.113909665192637,24.456940913449746,23.805883650967253,179364,246
5.7006803117176155,8.748147314753231,0.8002468662067135,12.304537380831857,26.329551500624557,24.93549778876654,177726,161
5.028701900014649,8.13145249626353,0.7977831963808251,11.164399107065847,25.120319958293702,23.75742743144045,174554,164
4.629654258887331,7.412426299238159,0.749274077969659,10.142808872536621,24.72913615510103,24.177281397793536,169799,255
2.92922208932892,4.557481029333586,0.8585258145735446,6.089977717969877,17.737079404184577,19.434467618065064,167233,76
4.446670554382616,7.149155671452939,0.8173913456684019,9.79416343225476,22.918946035040594,22.134530644552658,163810,170
2.893165603657815,4.718879600372902,0.8608577719565977,6.196291333602644,19.462824355856245,19.879173335654404,161998,7
3.7912517515555777,6.272263974049977,0.8191630199795716,8.129418186154565,22.841142601710633,23.07121366824337,149886,181
4.224733378769784,6.957633830992868,0.7587237808576373,9.422207899407137,23.198920162715204,22.447737697003916,146022,256
4.929079288559852,8.393528391667262,0.7782446083714687,11.808288341909623,23.69408685945801,21.41791193488142,145131,237
4.56423054300694,7.651549864809419,0.7449663457422213,10.329301150622566,22.90912417600011,22.17574228628429,143659,80
3.583884969809412,5.894062989587641,0.7888903253886719,7.732151386169153,21.69512143773353,21.27106746376116,143448,112
3.21507083387878,5.154624649321552,0.850968928801081,6.9596618849545075,19.929161442990964,20.65338541117105,143258,42
4.503874277160496,7.403155753421155,0.784495518931706,10.508956190063156,22.58552438058604,20.651175902272694,141424,107
5.0111363434377285,8.03428825486298,0.8140176285367163,11.3540735269494,25.203361609429212,23.282567461075534,138633,162
5.5267953245982175,9.232824166048363,0.7808817792908647,13.20621881320502,26.052287911577174,23.23943834642357,137702,163
3.413431188144143,5.702533251980721,0.8213217715477588,7.322530603869946,20.47214742004016,20.257843693241874,137444,17
3.5097771387965535,5.706464697824087,0.8251979623406882,7.450827557630365,21.15270952017384,21.675959452472934,136216,225
3.8862869010656094,6.657797626447301,0.7850334488379336,8.41938274932943,21.726274818713883,20.86371590254723,135835,36
5.453720252917023,8.777031593138995,0.696638676712168,13.036418050809662,24.29377316508624,21.035928116876548,133930,144
2.869333233930264,4.6936056758317255,0.8820844083256824,6.120621509650259,19.94672117200793,20.775936634348948,128122,89
3.485667791082971,5.54867628232641,0.8249936198007433,7.497073277614782,21.72483283722387,22.12934561467084,127660,145
5.011308425375459,8.162372714503224,0.8055922171009678,11.690338633186693,25.812776522280046,23.87530546655138,126997,186
4.753412143234696,7.886372635431687,0.771399447263409,11.197572355636611,23.19293797503249,20.581024111941574,126965,90
4.750708263074349,8.093288178936636,0.7707338398391401,11.3335712063061,24.236436293802452,22.240078705714662,126534,236
5.275517753328014,8.473114696453068,0.7172500311431715,12.593189059632035,23.965063429129756,20.623352360330195,123839,114
3.084440105303402,4.995580378452551,0.8635453475882353,6.559484759409827,20.267636351737167,21.019955416125132,122239,188
2.7894843036394366,4.515660945204025,0.8623186738019413,5.986911353383235,18.379872328477525,19.417095045775614,121092,129
5.654856128710709,9.13138361601311,0.7157071124774355,13.691601918369992,25.24144582820658,21.625262754798293,120284,158
3.550978855319539,5.518801023088625,0.8380989978303502,7.557769722642519,21.47058217080925,22.812309971460532,119209,244
4.756473119325563,8.041050172912328,0.7879685112799582,11.222361078936878,24.102974833041618,22.09193929067499,117694,142
5.262394142985995,8.43629298629223,0.7657388654998829,12.471412170478866,27.346443745150445,24.911864237879264,115990,87
5.036485925164523,8.279741132886862,0.7363452743434733,12.376952140576858,23.280942577516022,20.256590361287607,115460,113
3.9863934801539505,6.718756123285145,0.822152287299289,9.059748977360819,22.90491928691137,21.38652500455641,115161,141
2.6729080161953838,4.529719003490697,0.8803833934692521,5.70995095126284,18.144837343214515,18.735514350197292,114966,39
5.896418719628099,9.46980508381348,0.6769529489737152,14.209536043911665,24.861207835465787,21.013992257205746,113484,211
4.332836470786324,7.232089088838444,0.8159435594286024,9.943130347932886,23.66531886024423,21.970145303517402,112024,50
3.1798437428481465,5.097101981152458,0.8329534071651856,6.867044081674421,19.690059475752197,20.28599837728135,111474,74
4.0237019001837755,6.782181077638527,0.8196948992294706,9.214244568536332,22.2785441256091,20.81558515470784,110820,229
4.371203369303086,7.434696580314316,0.8001652644728403,10.21650246690664,23.873487838122156,22.405227623811612,109317,239
2.6401345561648255,4.241507560459228,0.8591984615133358,5.637552719594288,18.03381300326692,18.675145795131584,108665,82
3.3263580229986207,5.740779922830481,0.8385624605615374,7.21631187873187,20.726984721876974,20.04636288515339,104594,41
2.81166122006229,4.473164944999284,0.8672800592152219,6.015879814632397,18.497994864545166,19.683662239777664,103983,130
3.929498324910178,6.6529957599521,0.7759136754609431,8.929617229508024,22.545070031006095,21.285524837828532,102883,97
4.078704015053979,6.7789524749880785,0.8186960215596556,9.228787177191114,22.307375029198784,21.124119428428354,102744,233
3.9698934310288028,6.406477286517501,0.8059733034497267,9.049582306666773,21.712527152031736,20.72377976784063,101834,137
3.561630499875098,6.077276599226283,0.7993746816783248,7.8593760725156585,21.591057938556407,20.339985333840126,99571,49
3.519353187607831,5.809173266408857,0.8418206699043009,7.870020946211285,22.305528396256857,21.98899584383511,99168,75
3.0331668515726378,5.197961041936518,0.8480796928750425,6.511220204381501,20.550262521868397,21.39592175741978,98887,95
3.0965879541087102,5.401872595597022,0.8305650419725681,6.595073109736266,20.38768807073489,20.569527007380504,96586,198
2.62773744251758,4.418614165097465,0.8711031309285023,5.574227090465908,17.781104074461798,18.08370481431342,96479,35
2.7387937439719217,4.510866320560323,0.8517263685573346,5.852032484221727,19.458545424164253,20.015239240586993,95753,226
3.953680935396113,6.510918476960138,0.8353177122978164,9.010739587838168,24.014420682951304,23.067488276290742,95673,140
5.404837807770261,8.732980444375322,0.7956224872883896,12.813801469439833,27.498252387276292,24.547491681069516,94878,100
4.061623735830268,6.829948911237244,0.8069664955826469,9.363164672571722,23.93383406696889,22.570689987457467,91326,263
4.098274002255844,6.9905046374098045,0.8115076776713481,9.489579380107394,23.434296523765866,22.273127219949306,90529,238
4.440042129784977,7.468580082280683,0.7645759005969657,10.448317429806673,24.574958433896487,22.270534967938303,89496,25
4.260295822775013,7.1330909906267,0.7910451044798759,9.982185964744055,22.37223643744618,20.729328340676304,89419,143
2.5596711905478022,4.290302945433757,0.8802630227196978,5.603220552787138,17.56121476038194,18.58099965858825,88182,216
2.9304012352644127,4.691194114360051,0.8384622151208936,6.354471793210955,19.092810823232032,20.175288482719637,87035,168
3.2460587306172854,5.1625950227421304,0.8532437867696203,7.031173192437686,21.104498200007125,22.20567426827946,84167,243
3.003362011965313,5.054988213419505,0.8873329756569278,6.3141793395032675,20.4673982215232,20.364665007924195,82655,14
2.5365217258586297,4.2994296190551955,0.877950144625181,5.395599990524796,17.64559037750712,17.805279718398257,82515,72
5.871810863245735,9.3210486320525,0.7061582450206612,14.301018398338014,27.19162362795014,23.196618069671704,81903,13
4.478742510800367,7.124235014487483,0.734751539778856,10.30672995632066,23.16217394514379,22.192427463982966,81267,232
4.782536769373062,7.897979388881294,0.7369589187708168,11.42413753935444,25.764243532235167,23.171786645271062,79587,33
2.7748369811360303,4.7186684528311265,0.8695684080725272,6.053487167067182,19.863199218503816,20.001967894845624,79335,223
2.5780344873900414,4.387289886733656,0.8918555802345236,5.527314225302757,18.550880909619814,18.788679121367345,79066,91
3.101178580530798,4.598195714348507,0.8308328174770045,6.437542471347609,17.72750692378045,19.737533392620065,77631,213
2.648496148769657,4.272477544884975,0.8664896277317609,5.7281534843847846,18.09990410832598,18.39378911925894,75919,69
3.1712770680177855,5.632800072434505,0.8572166075945573,6.887101714998539,21.26189006521108,21.765422023313565,75754,228
2.3790531809098874,4.000064446890748,0.9065935944084873,4.900541501333605,16.687022019902606,16.753559761510726,75568,26
2.473188834727371,4.023409994552629,0.8692001855695902,5.310175578045234,17.0229885945193,17.55925340029412,72509,169
3.1572167043398345,5.25022119732874,0.8497701659575898,6.881363527772862,20.902397498746588,20.745956434065803,71804,116
3.365716474602113,6.105665212081718,0.8466379998377345,7.027353223153277,21.301064895104897,21.59668039502695,71500,92
2.735105453325265,4.688486568503323,0.8626826165379164,5.9262107632168215,19.050406105587452,19.097938497647693,71410,177
3.4896596806174855,5.902156528290017,0.8410744021081281,7.56812162027641,22.197815016230347,21.187725052807235,71163,166
2.544993670822327,4.125781259781774,0.8730159601864421,5.300206759873965,17.579498243148276,17.40737974462492,71150,18
4.7373135364221985,7.783385239429501,0.7397042254706787,11.3420884216757,24.992280071047958,22.51241011032341,70375,65
