mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,trip_len_bucket
3.431036286316177,5.77880383375532,0.473496956753678,7.907627517043897,20.15223844499215,19.10626829415521,6773059,medium
2.2483752486380517,4.004447076298863,0.33359957560586373,5.58074886242293,11.345692063242781,10.605258777633258,5463453,short
6.287833116444204,9.987592862205018,0.7248273856351313,14.390609118484178,41.02483835903997,40.07380241051159,4037807,long
