mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,pu_zone_topN
3.3816443793317945,6.079497017524074,0.829520745134199,7.941684156135541,21.155123073339755,20.457609329463725,12446603,other
4.91718173222454,8.186718084837011,0.8099893150376173,11.923213688563091,26.33944537682524,24.696647699941305,3827716,top_20
