mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,pu_zone_topN
3.2030960237085244,5.816215299694481,0.8439667379555557,7.483035551163771,21.155123073339755,20.096549248174973,12446603,other
4.630206361370311,7.756921552860069,0.829416448748642,11.043333278773078,26.33944537682524,25.064195061993352,3827716,top_20
