mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,PULocationID
4.581834870954253,7.599336063977645,0.7491720197778045,11.019973137639031,23.41195644258848,21.18083948867376,269162,79
7.401823585986793,11.002949456046307,0.7137485044481027,16.385701201813895,41.13156395965151,40.87033797411383,241496,138
2.939425242205779,5.269318226462353,0.8483262053696471,6.695975432328676,20.548952011211444,19.29973949910767,220489,61
7.249662454116853,11.96828580506231,0.7686164625934236,16.977597704540695,51.22277900583535,49.442515230729796,213526,132
5.3835365872200045,8.871136462331906,0.7422083452159649,12.940997605506983,25.88399147181664,22.753177642704372,205671,231
5.009547286027843,8.29647612454483,0.7745160956502168,12.075314734585671,25.39021414269047,22.231428666915793,196271,68
5.443013434993051,8.726074758434487,0.8138860881145978,12.500547328281783,27.91834135208488,26.414597518642744,194544,230
4.886442033792763,7.912516841747148,0.7450706234872596,11.54512450814447,25.208395649218218,23.91497843039875,192701,148
4.6309533076641225,7.7142174072461,0.7876204944852933,11.044096491092214,23.543482344728424,21.408096912411157,191954,234
3.252139960556811,6.064172116928795,0.8133706132840626,7.628693589135072,21.533935596639363,19.91875306922214,189369,37
4.894457867613451,7.967177819972334,0.7564420071481948,11.700917713282093,23.954348421838343,21.439297649632667,187560,249
4.4439025173355375,7.584788947223045,0.8064209906418925,10.690601151731652,24.827638965022725,22.270236215648723,180603,48
4.931402110922943,8.088972308382756,0.7686570714523383,11.75128625622946,24.456940913449746,22.035843254025476,179364,246
5.361292496688578,8.61103771012258,0.8064592551284483,12.323076204762554,26.329551500624557,24.13653683887598,177726,161
4.758612557059243,7.96820281923105,0.8058212313606472,10.99090691894405,25.120319958293702,23.225741622949005,174554,164
4.180606410089635,7.191181269961545,0.7640179698246128,10.058745475897886,24.72913615510103,23.284779726584684,169799,255
2.08711114359147,3.9176716280823904,0.8954597520600831,4.615840334375455,17.737079404184577,17.309457516989877,167233,76
4.283712008229101,7.231044056975569,0.8131840883426049,10.350463528729675,22.918946035040594,20.681170336571412,163810,170
2.3979562833881283,4.50568340100805,0.8731464854665136,5.500131288992431,19.462824355856245,18.78455061412512,161998,7
3.492907613539011,6.249498581263688,0.8204733455080752,7.92425850776097,22.841142601710633,21.388040886914215,149886,181
3.8909632757414214,6.815128395916109,0.7685061457729268,9.304719113031865,23.198920162715204,21.458480710880977,146022,256
4.864548066260453,8.58985636388987,0.7677493897460077,12.366515790347446,23.69408685945801,20.365295847994936,145131,237
4.048062622689209,7.2782011567459355,0.7692473075605137,9.926588526942307,22.90912417600011,21.65743805597689,143659,80
3.2301465335794006,5.741967627426818,0.7996450530495718,7.429857925326964,21.69512143773353,20.60948298977874,143448,112
2.8049225376518616,4.96918674019377,0.8614988542874167,6.433042832741172,19.929161442990964,19.31225699034925,143258,42
4.401945896364005,7.477732675067772,0.7801318092889213,10.878254620543963,22.58552438058604,19.89283283837706,141424,107
4.680172641748582,7.819903468908177,0.8238106122036484,11.208218676238259,25.203361609429212,22.87674692262271,138633,162
5.2533612675158965,9.006962680381164,0.7914711780471009,12.844738684531187,26.052287911577174,23.093693376985655,137702,163
3.205627294465278,5.755165384599381,0.8180082915901172,7.573756430409888,20.47214742004016,18.774108217466736,137444,17
3.0992991983646454,5.604818327125007,0.8313698209311163,7.174644670833,21.15270952017384,19.75309774174601,136216,225
3.4586800707673437,6.583917709978219,0.7897778385119532,8.377524381117942,21.726274818713883,19.68472535188566,135835,36
5.253032667409011,8.677502620063985,0.703479725281893,12.93331362817863,24.29377316508624,20.621402326205384,133930,144
2.393994781772755,4.403689152608496,0.8962014361692368,5.310542842781294,19.94672117200793,19.462783761006033,128122,89
3.090498868652122,5.314766379202296,0.8394377432371616,7.014163365902738,21.72483283722387,21.434792767479042,127660,145
5.0823537276539295,8.318915419867253,0.7980637806166918,12.192311448817968,25.812776522280046,22.74789712841152,126997,186
4.6067056006176275,7.848890803890761,0.7735672387734834,11.261154696698062,23.19293797503249,20.193071532149997,126965,90
4.653550309654515,8.209799432733957,0.7640852784030446,11.735760601415416,24.236436293802452,21.464398705483035,126534,236
4.880785814475474,8.139509381362998,0.739076706763658,11.773613068386993,23.965063429129756,21.082181132907984,123839,114
2.6669029630692065,4.827606858049788,0.8725674902822387,5.985004291762248,20.267636351737167,19.475858565137237,122239,188
2.2566905927361876,4.16633639059699,0.882796372620857,5.016486253848373,18.379872328477525,18.00530153211065,121092,129
5.512358004569512,8.996151635184209,0.7240652783558653,13.375833201169087,25.24144582820658,21.442378538982876,120284,158
2.9700350218076146,5.226397327871824,0.8548005701416106,6.796892696509639,21.47058217080925,21.04208438988882,119209,244
4.563916712184143,7.952618049632634,0.7926065348787968,11.193558813944154,24.102974833041618,21.79669816797214,117694,142
5.137811012647893,8.408930984172738,0.7672559913067293,12.395703075150124,27.346443745150445,24.52263511768325,115990,87
4.690373272623631,7.958792995031538,0.7563892434666842,11.681961978294606,23.280942577516022,20.390635299547892,115460,113
3.819954929718242,6.653324905043727,0.8255993924804603,9.151733554816246,22.90491928691137,21.118726652292356,115161,141
2.2078718920840523,4.250695851770508,0.8946658933694562,5.041281643110331,18.144837343214515,17.76660741050742,114966,39
5.8522231938892375,9.552550390949278,0.6712828405143223,14.382853254749396,24.861207835465787,20.498514557482903,113484,211
4.16969122831029,7.1780762948578545,0.8186825408887594,10.00495040063621,23.66531886024423,21.541982283235985,112024,50
2.8081983970409135,4.919568500844909,0.8443873134984522,6.368089550391962,19.690059475752197,18.937137573464742,111474,74
3.8804478805061002,6.75472462111882,0.8211518106310983,9.402473299254096,22.2785441256091,20.271409434124752,110820,229
4.204596497491346,7.409361926088714,0.8015248674928488,10.345803936288025,23.873487838122156,21.788799070850935,109317,239
2.1819248183036533,3.9163006534099254,0.879961942345897,4.859617449929447,18.03381300326692,17.776777996991722,108665,82
3.083721825767562,5.725721588596037,0.8394082662436251,7.070633581599394,20.726984721876974,19.386727179257242,104594,41
2.130299910921628,3.9820349684043372,0.894824038091975,4.741026610078521,18.497994864545166,18.460718946708933,103983,130
3.744398694473982,6.560760018489304,0.782083976869861,8.745964192705005,22.545070031006095,20.946957704815304,102883,97
3.9761718844887968,6.7429779333235365,0.8206152033825387,9.45205174385285,22.307375029198784,20.475927428855954,102744,233
3.930996282427225,6.550611355894403,0.7971445988429443,9.489279503464719,21.712527152031736,19.655367683270345,101834,137
3.362246576345265,5.996216493210286,0.8046909615737536,7.90257508326858,21.591057938556407,19.983525417448543,99571,49
3.3222905976515693,5.809993579414688,0.8417759937628817,7.669361141554029,22.305528396256857,20.909454785334695,99168,75
2.5836173517006027,4.910175141081699,0.8644361932126081,5.704489716878547,20.550262521868397,20.24906056987273,98887,95
2.7293862742399364,5.264991248055401,0.8390430801703403,6.258020960378422,20.38768807073489,19.35448987553859,96586,198
2.267368336214344,4.222969526822638,0.8822648605520926,5.147900390447549,17.781104074461798,17.217429317236377,96479,35
