mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,test_month,sample_n,model_name,model_path
3.5547751108931025,6.245244659967408,0.8462065863584008,8.445025977356211,22.374474459422853,21.784528240259423,16274319,2021-10,16274319,baseline_hgb,C:\Users\olato\Downloads\group 7 capstone\capstone-2026\capstone_2026\models\baseline_hgb_model\baseline_hgb_model.joblib
3.579558267771984,6.317304406674353,0.842637070418977,8.509636901855473,22.374474459422853,21.71661376953125,16274319,2021-10,16274319,model_xgb,C:\Users\olato\Downloads\group 7 capstone\capstone-2026\capstone_2026\models\model_xgb\xgboost_model.joblib
3.5387520393755034,6.326441995876077,0.8421815097421621,8.437483281418444,22.374474459422853,21.264938374865046,16274319,2021-10,16274319,model_log,C:\Users\olato\Downloads\group 7 capstone\capstone-2026\capstone_2026\models\model_log\baseline_hgb_model.joblib
3.650335118218067,6.417670805342418,0.8375971315536848,8.637147970122896,22.374474459422853,21.70317160491138,16274319,2021-10,16274319,model_gbr,C:\Users\olato\Downloads\group 7 capstone\capstone-2026\capstone_2026\models\model_gbr\gradient_boosting_model.joblib
3.5741988362604404,6.516794272292574,0.8325416354560251,8.60402491731626,22.374474459422853,20.99143266368724,16274319,2021-10,16274319,model_quantile,C:\Users\olato\Downloads\group 7 capstone\capstone-2026\capstone_2026\models\model_quantile\baseline_hgb_model.joblib
3.7428024034718677,6.6355765043968615,0.8263814420298305,9.02275963873366,22.374474459422853,21.454630156896883,16274319,2021-10,16274319,model_rf,C:\Users\olato\Downloads\group 7 capstone\capstone-2026\capstone_2026\models\model_rf\random_forest_model.joblib
4.012121295473961,6.705019549546709,0.8227284997130264,9.144045591056397,22.374474459422853,21.93461371550026,16274319,2021-10,16274319,linear_regression,C:\Users\olato\Downloads\group 7 capstone\capstone-2026\capstone_2026\models\linear_regression_model\linear_regression_model.joblib
