mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,hvfhs_license_num
3.618763214777571,6.468642771272292,0.8370968951020918,8.821338166330168,22.202476683839066,21.247503121141513,11855082,HV0003
4.07004961636622,7.0630850334563124,0.7964135723070846,9.549478536734838,22.840542381720482,22.009607735652672,4394949,HV0005
5.071027951956218,7.216100036632126,0.6778561171612363,10.91969890861632,21.99169219367589,22.130265800901256,24288,HV0004
