mae,rmse,r2,p90_abs_error,mean_y_true,mean_y_pred,n,hour
0.37966632960050994,1.1363782310536197,0.9937587829745315,0.6919273785402704,21.082936519850684,21.08217906307578,999210,19
0.44022993145507916,1.2784163738672936,0.9930575843594935,0.7917066982568411,22.524952540959482,22.50854944734058,978528,18
0.3574140810283311,1.1676486152309153,0.9934736057272543,0.634935860244076,20.408283242558774,20.413256663878943,925553,20
0.4483461207575028,1.3593402490386028,0.9931121636823046,0.7931937469572432,22.808341101960043,22.801477977179495,902991,17
0.5157408395128121,1.702092305705172,0.9889065066048461,0.8629269527030978,22.45872988093402,22.35903706498268,894798,22
0.42338675015955946,1.4391319122531878,0.9911122852216028,0.7015996498958729,21.02090004664497,20.97806614371171,893987,21
0.4540944619093749,1.3608771670490163,0.9940679064776462,0.8061033596901488,23.46935002986603,23.47725921083802,820330,16
0.5508675956198666,1.8245056910628241,0.9871296700685764,0.9554112569250935,23.095679423203933,22.977617277208463,817620,23
0.4556184453955007,1.3547204257126064,0.9942246216977728,0.8057267972153627,23.713850074913687,23.721238055837983,798252,15
0.41499689866341505,1.2529971972869394,0.9944611587314001,0.741910782820567,22.797089228124086,22.80410363660581,781693,14
0.468940173131518,1.4268110170478097,0.9920426457394932,0.8297545214050202,22.552177295445194,22.488528674913105,741305,8
0.4083414165082382,1.2651345325567243,0.9939170587150529,0.7276589724213753,22.377033247200213,22.374080206454188,725234,13
0.3519503707846691,1.1187637879198014,0.9941155770769265,0.6407329682509357,20.66980982499259,20.672691150763253,698199,9
0.3935023387201255,1.2319121249549583,0.9939567013200149,0.7043982000552785,22.059233023475656,22.059409315317897,698170,12
0.3530647727506583,1.1468388406115604,0.9940752941530862,0.6350027166509892,20.921821043125263,20.92632395355727,671022,10
0.3682193568910502,1.1951992322266713,0.9938439587756929,0.6562647888738552,21.41206632893444,21.41633027010308,668577,11
0.508753525571868,1.8091537336103884,0.985357208149041,0.8806479928112152,22.23169961246318,22.15111019340535,645100,0
0.5115404067003284,1.5107640989567444,0.9919133142053265,0.9170540988143764,24.157057833697458,24.07913588780597,611512,7
0.5164618919822708,1.9703889823635523,0.982170686839009,0.8734378064180461,21.9850561953627,21.8813841659027,475751,1
0.5035841874802519,1.4931791933255074,0.9928522680427175,0.935745452541557,25.7184908104627,25.662385631255294,403720,6
0.5985149839801956,2.1610799843166975,0.9808408605375927,1.0325207014110918,22.981104813234353,22.809910907208995,355499,2
0.6186925381264226,2.240712306442192,0.9805337152928492,1.0850414696557211,23.416180179849512,23.236618347816297,272450,3
0.47701723191359896,1.4892324300771613,0.9918925006527085,0.900804891191148,24.505884460522665,24.468372664014854,259288,5
0.5836512808920044,2.0389644428890157,0.9846374240764413,1.048246802827613,24.49177892412856,24.352383797258007,235530,4
